,Spouse_A_First_Name,Spouse_B_First_Name,Marriage_Year,counts
5359,Andrew,Jennifer,1992,8
5360,Andrew,Jennifer,1993,1
5361,Andrew,Jennifer,1994,7
5362,Andrew,Jennifer,1995,2
5363,Andrew,Jennifer,1996,2
5364,Andrew,Jennifer,1997,4
5365,Andrew,Jennifer,1998,6
5366,Andrew,Jennifer,1999,7
5367,Andrew,Jennifer,2000,3
5368,Andrew,Jennifer,2001,5
5369,Andrew,Jennifer,2002,7
5370,Andrew,Jennifer,2003,9
5371,Andrew,Jennifer,2004,12
5372,Andrew,Jennifer,2005,7
5373,Andrew,Jennifer,2006,16
5374,Andrew,Jennifer,2007,9
5375,Andrew,Jennifer,2008,10
5376,Andrew,Jennifer,2009,4
5377,Andrew,Jennifer,2010,12
5378,Andrew,Jennifer,2011,9
5379,Andrew,Jennifer,2012,18
5380,Andrew,Jennifer,2013,2
5381,Andrew,Jennifer,2014,2
5382,Andrew,Jennifer,2015,4
5383,Andrew,Jessica,1987,1
5384,Andrew,Jessica,1996,4
5385,Andrew,Jessica,1998,2
5386,Andrew,Jessica,1999,1
5387,Andrew,Jessica,2003,5
5388,Andrew,Jessica,2004,5
5389,Andrew,Jessica,2005,4
5390,Andrew,Jessica,2006,6
5391,Andrew,Jessica,2007,2
5392,Andrew,Jessica,2008,4
5393,Andrew,Jessica,2009,4
5394,Andrew,Jessica,2010,6
5395,Andrew,Jessica,2011,10
5396,Andrew,Jessica,2012,8
5397,Andrew,Jessica,2013,3
5398,Andrew,Jessica,2014,4
5399,Andrew,Julie,1974,1
5400,Andrew,Julie,1975,2
5401,Andrew,Julie,1977,1
5402,Andrew,Julie,1979,2
5403,Andrew,Julie,1982,2
5404,Andrew,Julie,1983,2
5405,Andrew,Julie,1984,1
5406,Andrew,Julie,1985,2
5407,Andrew,Julie,1986,1
5408,Andrew,Julie,1989,7
5409,Andrew,Julie,1990,3
5410,Andrew,Julie,1994,4
5411,Andrew,Julie,1996,4
5412,Andrew,Julie,1997,6
5413,Andrew,Julie,1998,1
5414,Andrew,Julie,2000,6
5415,Andrew,Julie,2001,11
5416,Andrew,Julie,2002,2
5417,Andrew,Julie,2003,2
5418,Andrew,Julie,2006,10
5419,Andrew,Julie,2007,2
5420,Andrew,Julie,2009,2
5421,Andrew,Julie,2012,2
5422,Andrew,Katherine,1976,1
5423,Andrew,Katherine,1982,2
5424,Andrew,Katherine,1984,1
5425,Andrew,Katherine,1989,3
5426,Andrew,Katherine,1991,2
5427,Andrew,Katherine,1993,2
5428,Andrew,Katherine,1994,2
5429,Andrew,Katherine,1996,2
5430,Andrew,Katherine,1997,2
5431,Andrew,Katherine,1998,2
5432,Andrew,Katherine,1999,4
5433,Andrew,Katherine,2000,2
5434,Andrew,Katherine,2001,4
5435,Andrew,Katherine,2002,6
5436,Andrew,Katherine,2004,5
5437,Andrew,Katherine,2005,7
5438,Andrew,Katherine,2006,6
5439,Andrew,Katherine,2007,6
5440,Andrew,Katherine,2011,4
5441,Andrew,Katherine,2013,2
5442,Andrew,Katherine,2014,8
5443,Andrew,Katherine,2015,2
5444,Andrew,Kimberly,1985,1
5445,Andrew,Kimberly,1986,1
5446,Andrew,Kimberly,1991,5
5447,Andrew,Kimberly,1993,2
5448,Andrew,Kimberly,1994,6
5449,Andrew,Kimberly,1995,2
5450,Andrew,Kimberly,1996,2
5451,Andrew,Kimberly,1997,2
5452,Andrew,Kimberly,1998,2
5453,Andrew,Kimberly,1999,3
5454,Andrew,Kimberly,2000,2
5455,Andrew,Kimberly,2001,6
5456,Andrew,Kimberly,2003,6
5457,Andrew,Kimberly,2004,2
5458,Andrew,Kimberly,2005,4
5459,Andrew,Kimberly,2006,8
5460,Andrew,Kimberly,2010,2
5461,Andrew,Kimberly,2011,6
5462,Andrew,Kimberly,2012,2
5463,Andrew,Kimberly,2014,2
5464,Andrew,Lisa,1988,1
5465,Andrew,Lisa,1989,3
5466,Andrew,Lisa,1990,1
5467,Andrew,Lisa,1991,4
5468,Andrew,Lisa,1992,2
5469,Andrew,Lisa,1993,2
5470,Andrew,Lisa,1994,6
5471,Andrew,Lisa,1995,4
5472,Andrew,Lisa,1997,4
5473,Andrew,Lisa,1998,2
5474,Andrew,Lisa,1999,1
5475,Andrew,Lisa,2000,4
5476,Andrew,Lisa,2003,2
5477,Andrew,Lisa,2004,3
5478,Andrew,Lisa,2005,3
5479,Andrew,Lisa,2007,2
5480,Andrew,Lisa,2008,5
5481,Andrew,Lisa,2009,1
5482,Andrew,Lisa,2010,2
5483,Andrew,Lisa,2012,4
5484,Andrew,Lisa,2013,2
5485,Andrew,Lisa,2014,2
5486,Andrew,Lisa,2015,2
5487,Andrew,Mary,1968,1
5488,Andrew,Mary,1969,2
5489,Andrew,Mary,1970,2
5490,Andrew,Mary,1973,1
5491,Andrew,Mary,1975,2
5492,Andrew,Mary,1976,1
5493,Andrew,Mary,1979,2
5494,Andrew,Mary,1980,2
5495,Andrew,Mary,1981,2
5496,Andrew,Mary,1982,5
5497,Andrew,Mary,1984,3
5498,Andrew,Mary,1985,2
5499,Andrew,Mary,1986,1
5500,Andrew,Mary,1987,2
5501,Andrew,Mary,1988,1
5502,Andrew,Mary,1989,4
5503,Andrew,Mary,1990,2
5504,Andrew,Mary,1991,3
5505,Andrew,Mary,1992,4
5506,Andrew,Mary,1993,2
5507,Andrew,Mary,1994,5
5508,Andrew,Mary,1996,4
5509,Andrew,Mary,1998,6
5510,Andrew,Mary,1999,1
5511,Andrew,Mary,2001,2
5512,Andrew,Mary,2002,2
5513,Andrew,Mary,2003,6
5514,Andrew,Mary,2004,3
5515,Andrew,Mary,2005,3
5516,Andrew,Mary,2008,2
5517,Andrew,Mary,2009,2
5518,Andrew,Mary,2010,4
5519,Andrew,Mary,2011,5
5520,Andrew,Mary,2012,9
5521,Andrew,Mary,2014,2
5522,Andrew,Michelle,1979,1
5523,Andrew,Michelle,1987,3
5524,Andrew,Michelle,1989,3
5525,Andrew,Michelle,1991,2
5526,Andrew,Michelle,1992,4
5527,Andrew,Michelle,1993,3
5528,Andrew,Michelle,1994,4
5529,Andrew,Michelle,1995,3
5530,Andrew,Michelle,1996,3
5531,Andrew,Michelle,1997,2
5532,Andrew,Michelle,1998,2
5533,Andrew,Michelle,1999,1
5534,Andrew,Michelle,2000,2
5535,Andrew,Michelle,2001,2
5536,Andrew,Michelle,2004,4
5537,Andrew,Michelle,2006,4
5538,Andrew,Michelle,2007,2
5539,Andrew,Michelle,2008,4
5540,Andrew,Michelle,2009,4
5541,Andrew,Michelle,2010,2
5542,Andrew,Michelle,2011,2
5543,Andrew,Michelle,2012,7
5544,Andrew,Michelle,2013,5
5545,Andrew,Michelle,2014,6
5546,Andrew,Michelle,2015,3
5547,Andrew,Rebecca,1993,1
5548,Andrew,Rebecca,1994,2
5549,Andrew,Rebecca,1995,2
5550,Andrew,Rebecca,1997,4
5551,Andrew,Rebecca,1999,5
5552,Andrew,Rebecca,2000,3
5553,Andrew,Rebecca,2001,1
5554,Andrew,Rebecca,2002,4
5555,Andrew,Rebecca,2003,4
5556,Andrew,Rebecca,2005,4
5557,Andrew,Rebecca,2006,8
5558,Andrew,Rebecca,2008,4
5559,Andrew,Rebecca,2009,4
5560,Andrew,Rebecca,2010,4
5561,Andrew,Rebecca,2011,1
5562,Andrew,Rebecca,2012,3
5563,Andrew,Rebecca,2013,1
5564,Andrew,Rebecca,2014,3
5565,Andrew,Rebecca,2015,2
5566,Andrew,Sarah,1989,3
5567,Andrew,Sarah,1995,2
5568,Andrew,Sarah,1996,4
5569,Andrew,Sarah,1999,5
5570,Andrew,Sarah,2002,2
5571,Andrew,Sarah,2003,4
5572,Andrew,Sarah,2004,6
5573,Andrew,Sarah,2005,3
5574,Andrew,Sarah,2006,3
5575,Andrew,Sarah,2007,5
5576,Andrew,Sarah,2008,8
5577,Andrew,Sarah,2009,2
5578,Andrew,Sarah,2010,2
5579,Andrew,Sarah,2011,4
5580,Andrew,Sarah,2012,14
5581,Andrew,Sarah,2014,9
5582,Andrew,Sarah,2015,3
5583,Andrew,Susan,1968,1
5584,Andrew,Susan,1970,2
5585,Andrew,Susan,1973,2
5586,Andrew,Susan,1974,1
5587,Andrew,Susan,1975,3
5588,Andrew,Susan,1976,1
5589,Andrew,Susan,1977,1
5590,Andrew,Susan,1980,2
5591,Andrew,Susan,1981,4
5592,Andrew,Susan,1983,2
5593,Andrew,Susan,1984,2
5594,Andrew,Susan,1986,2
5595,Andrew,Susan,1987,4
5596,Andrew,Susan,1988,1
5597,Andrew,Susan,1989,3
5598,Andrew,Susan,1994,4
5599,Andrew,Susan,1996,2
5600,Andrew,Susan,1997,4
5601,Andrew,Susan,1999,4
5602,Andrew,Susan,2002,2
5603,Andrew,Susan,2003,2
5604,Andrew,Susan,2004,6
5605,Andrew,Susan,2005,2
5606,Andrew,Susan,2007,2
5607,Andrew,Susan,2009,2
5608,Andrew,Susan,2011,2
5609,Andrey,Alla,1999,1
5610,Andrey,Alla,2000,1
5611,Andrey,Alla,2009,2
5612,Andrey,Alla,2012,1
5613,Andrey,Alla,2013,2
5614,Andrey,Alla,2014,2
5615,Andrey,Anastasiya,2007,2
5616,Andrey,Anastasiya,2008,2
5617,Andrey,Anastasiya,2013,2
5618,Andrey,Anna,2001,4
5619,Andrey,Anna,2010,1
5620,Andrey,Anna,2011,2
5621,Andrey,Anna,2014,2
5622,Andrey,Anna,2015,1
5623,Andrey,Natalya,2009,2
5624,Andrey,Natalya,2012,2
5625,Andrey,Natalya,2014,2
5626,Andrey,Oksana,1995,1
5627,Andrey,Oksana,2001,2
5628,Andrey,Oksana,2006,2
5629,Andrey,Oksana,2007,2
5630,Andrey,Oksana,2009,4
5631,Andrey,Olga,1996,2
5632,Andrey,Olga,2000,1
5633,Andrey,Olga,2001,1
5634,Andrey,Olga,2004,2
5635,Andrey,Olga,2012,2
5636,Andrey,Olga,2013,2
5637,Andrey,Olga,2014,2
5638,Andrey,Svetlana,1993,1
5639,Andrey,Svetlana,2006,3
5640,Andrey,Svetlana,2009,2
5641,Andrey,Svetlana,2010,2
5642,Andrey,Svetlana,2012,2
5643,Andrey,Tatyana,2005,3
5644,Andrey,Tatyana,2006,3
5645,Andrey,Tatyana,2007,2
5646,Andrey,Tatyana,2013,2
5647,Andrey,Yelena,2002,1
5648,Andrey,Yelena,2003,1
5649,Andrey,Yelena,2006,2
5650,Andrey,Yelena,2007,2
5651,Andrey,Yuliya,2010,2
5652,Andrey,Yuliya,2012,2
5653,Andrey,Yuliya,2013,4
5654,Andy,Laura,1994,2
5655,Andy,Laura,2001,2
5656,Andy,Laura,2009,2
5657,Anette,John,1982,1
5658,Anette,John,1987,1
5659,Anette,John,1993,2
5660,Anette,John,2002,2
5661,Angel,Daniel,1997,2
5662,Angel,Daniel,2013,2
5663,Angel,Daniel,2014,2
5664,Angel,David,1971,1
5665,Angel,David,1990,2
5666,Angel,David,2004,2
5667,Angel,David,2006,2
5668,Angel,David,2008,1
5669,Angel,David,2011,2
5670,Angel,Gabriela,2004,4
5671,Angel,Gabriela,2005,2
5672,Angel,Gabriela,2013,2
5673,Angel,Heather,1994,2
5674,Angel,Heather,2002,2
5675,Angel,Heather,2003,3
5676,Angel,John,1982,2
5677,Angel,John,1992,1
5678,Angel,John,2002,2
5679,Angel,John,2015,2
5680,Angel,Kimberly,2000,1
5681,Angel,Kimberly,2001,1
5682,Angel,Kimberly,2008,2
5683,Angel,Kimberly,2009,2
5684,Angel,Linda,1992,1
5685,Angel,Linda,1994,2
5686,Angel,Linda,1997,2
5687,Angel,Linda,2010,1
5688,Angel,Linda,2012,2
5689,Angel,Maria,1996,2
5690,Angel,Maria,1998,2
5691,Angel,Maria,2003,2
5692,Angel,Maria,2007,2
5693,Angel,Maria,2008,2
5694,Angel,Maria,2009,2
5695,Angel,Maria,2011,2
5696,Angel,Maria,2015,2
5697,Angel,Michael,1971,1
5698,Angel,Michael,1988,1
5699,Angel,Michael,1993,2
5700,Angel,Michael,1997,2
5701,Angel,Michael,1998,1
5702,Angel,Michael,2014,2
5703,Angela,Andrew,1987,1
5704,Angela,Andrew,1990,2
5705,Angela,Andrew,1996,2
5706,Angela,Andrew,1997,6
5707,Angela,Andrew,1998,3
5708,Angela,Andrew,1999,3
5709,Angela,Andrew,2000,4
5710,Angela,Andrew,2001,4
5711,Angela,Andrew,2002,2
5712,Angela,Andrew,2004,6
5713,Angela,Andrew,2005,1
5714,Angela,Andrew,2006,8
5715,Angela,Andrew,2007,4
5716,Angela,Andrew,2009,2
5717,Angela,Andrew,2010,1
5718,Angela,Andrew,2011,4
5719,Angela,Andrew,2013,2
5720,Angela,Andrew,2014,6
5721,Angela,Brian,1985,1
5722,Angela,Brian,1988,1
5723,Angela,Brian,1989,3
5724,Angela,Brian,1992,3
5725,Angela,Brian,1993,6
5726,Angela,Brian,1994,4
5727,Angela,Brian,1995,2
5728,Angela,Brian,1996,2
5729,Angela,Brian,1997,7
5730,Angela,Brian,1999,3
5731,Angela,Brian,2000,4
5732,Angela,Brian,2002,2
5733,Angela,Brian,2003,1
5734,Angela,Brian,2004,2
5735,Angela,Brian,2005,4
5736,Angela,Brian,2006,10
5737,Angela,Brian,2007,2
5738,Angela,Brian,2010,8
5739,Angela,Brian,2011,4
5740,Angela,Brian,2012,1
5741,Angela,Brian,2013,2
5742,Angela,Brian,2015,2
5743,Angela,Christopher,1982,2
5744,Angela,Christopher,1985,1
5745,Angela,Christopher,1986,1
5746,Angela,Christopher,1988,1
5747,Angela,Christopher,1989,3
5748,Angela,Christopher,1992,6
5749,Angela,Christopher,1994,2
5750,Angela,Christopher,1995,2
5751,Angela,Christopher,1997,8
5752,Angela,Christopher,1998,6
5753,Angela,Christopher,1999,2
5754,Angela,Christopher,2000,5
5755,Angela,Christopher,2001,2
5756,Angela,Christopher,2002,4
5757,Angela,Christopher,2003,10
5758,Angela,Christopher,2004,2
5759,Angela,Christopher,2005,4
5760,Angela,Christopher,2006,4
5761,Angela,Christopher,2007,8
5762,Angela,Christopher,2008,2
5763,Angela,Christopher,2009,2
5764,Angela,Christopher,2010,10
5765,Angela,Christopher,2012,10
5766,Angela,Christopher,2013,4
5767,Angela,Christopher,2014,4
5768,Angela,Christopher,2015,2
5769,Angela,Daniel,1977,1
5770,Angela,Daniel,1979,1
5771,Angela,Daniel,1986,1
5772,Angela,Daniel,1988,1
5773,Angela,Daniel,1989,3
5774,Angela,Daniel,1992,2
5775,Angela,Daniel,1993,3
5776,Angela,Daniel,1994,4
5777,Angela,Daniel,1995,6
5778,Angela,Daniel,1996,10
5779,Angela,Daniel,1998,6
5780,Angela,Daniel,1999,4
5781,Angela,Daniel,2000,2
5782,Angela,Daniel,2001,4
5783,Angela,Daniel,2003,2
5784,Angela,Daniel,2004,2
5785,Angela,Daniel,2005,6
5786,Angela,Daniel,2006,2
5787,Angela,Daniel,2008,2
5788,Angela,Daniel,2009,6
5789,Angela,Daniel,2010,2
5790,Angela,Daniel,2012,3
5791,Angela,Daniel,2013,2
5792,Angela,Daniel,2014,6
5793,Angela,David,1971,1
5794,Angela,David,1973,2
5795,Angela,David,1974,1
5796,Angela,David,1976,1
5797,Angela,David,1978,1
5798,Angela,David,1980,2
5799,Angela,David,1982,4
5800,Angela,David,1983,2
5801,Angela,David,1985,1
5802,Angela,David,1986,1
5803,Angela,David,1987,1
5804,Angela,David,1988,1
5805,Angela,David,1989,5
5806,Angela,David,1990,7
5807,Angela,David,1991,2
5808,Angela,David,1992,4
5809,Angela,David,1993,4
5810,Angela,David,1994,8
5811,Angela,David,1995,4
5812,Angela,David,1996,2
5813,Angela,David,1997,6
5814,Angela,David,1998,7
5815,Angela,David,1999,4
5816,Angela,David,2000,4
5817,Angela,David,2001,4
5818,Angela,David,2002,2
5819,Angela,David,2003,12
5820,Angela,David,2004,5
5821,Angela,David,2005,4
5822,Angela,David,2006,2
5823,Angela,David,2007,6
5824,Angela,David,2008,6
5825,Angela,David,2009,2
5826,Angela,David,2010,4
5827,Angela,David,2011,2
5828,Angela,David,2012,2
5829,Angela,David,2013,2
5830,Angela,David,2014,4
5831,Angela,James,1969,2
5832,Angela,James,1980,2
5833,Angela,James,1982,2
5834,Angela,James,1983,2
5835,Angela,James,1986,2
5836,Angela,James,1987,1
5837,Angela,James,1989,12
5838,Angela,James,1990,6
5839,Angela,James,1991,9
5840,Angela,James,1992,4
5841,Angela,James,1993,5
5842,Angela,James,1994,3
5843,Angela,James,1995,2
5844,Angela,James,1996,4
5845,Angela,James,1997,10
5846,Angela,James,1998,4
5847,Angela,James,1999,3
5848,Angela,James,2000,4
5849,Angela,James,2001,10
5850,Angela,James,2002,2
5851,Angela,James,2003,6
5852,Angela,James,2004,2
5853,Angela,James,2006,2
5854,Angela,James,2007,5
5855,Angela,James,2008,5
5856,Angela,James,2009,6
5857,Angela,James,2010,2
5858,Angela,James,2011,2
5859,Angela,James,2012,1
5860,Angela,James,2013,3
5861,Angela,James,2015,1
5862,Angela,Jason,1994,4
5863,Angela,Jason,1995,8
5864,Angela,Jason,1996,4
5865,Angela,Jason,1997,2
5866,Angela,Jason,1998,6
5867,Angela,Jason,1999,4
5868,Angela,Jason,2000,4
5869,Angela,Jason,2001,2
5870,Angela,Jason,2002,2
5871,Angela,Jason,2003,6
5872,Angela,Jason,2004,8
5873,Angela,Jason,2005,4
5874,Angela,Jason,2006,2
5875,Angela,Jason,2008,4
5876,Angela,Jason,2009,4
5877,Angela,Jason,2010,2
5878,Angela,Jason,2012,2
5879,Angela,Jason,2013,6
5880,Angela,Jason,2014,4
5881,Angela,Jeffrey,1981,2
5882,Angela,Jeffrey,1983,2
5883,Angela,Jeffrey,1984,2
5884,Angela,Jeffrey,1988,3
5885,Angela,Jeffrey,1989,2
5886,Angela,Jeffrey,1990,3
5887,Angela,Jeffrey,1992,6
5888,Angela,Jeffrey,1993,2
5889,Angela,Jeffrey,1994,2
5890,Angela,Jeffrey,1995,3
5891,Angela,Jeffrey,1996,4
5892,Angela,Jeffrey,1997,6
5893,Angela,Jeffrey,1998,6
5894,Angela,Jeffrey,1999,4
5895,Angela,Jeffrey,2000,4
5896,Angela,Jeffrey,2001,8
5897,Angela,Jeffrey,2004,2
5898,Angela,Jeffrey,2005,11
5899,Angela,Jeffrey,2006,2
5900,Angela,Jeffrey,2008,2
5901,Angela,Jeffrey,2009,2
5902,Angela,Jeffrey,2010,4
5903,Angela,Jeffrey,2011,2
5904,Angela,Jeffrey,2012,2
5905,Angela,Jeffrey,2013,2
5906,Angela,John,1976,1
5907,Angela,John,1980,2
5908,Angela,John,1981,2
5909,Angela,John,1983,2
5910,Angela,John,1984,3
5911,Angela,John,1986,1
5912,Angela,John,1987,2
5913,Angela,John,1988,2
5914,Angela,John,1989,3
5915,Angela,John,1990,6
5916,Angela,John,1991,2
5917,Angela,John,1992,7
5918,Angela,John,1993,8
5919,Angela,John,1994,2
5920,Angela,John,1995,4
5921,Angela,John,1996,2
5922,Angela,John,1997,8
5923,Angela,John,1998,6
5924,Angela,John,1999,4
5925,Angela,John,2001,3
5926,Angela,John,2002,6
5927,Angela,John,2003,4
5928,Angela,John,2004,4
5929,Angela,John,2005,4
5930,Angela,John,2006,2
5931,Angela,John,2007,2
5932,Angela,John,2008,2
5933,Angela,John,2009,4
5934,Angela,John,2012,2
5935,Angela,John,2013,8
5936,Angela,John,2014,1
5937,Angela,John,2015,2
5938,Angela,Joseph,1979,2
5939,Angela,Joseph,1980,2
5940,Angela,Joseph,1983,2
5941,Angela,Joseph,1990,2
5942,Angela,Joseph,1992,2
5943,Angela,Joseph,1993,1
5944,Angela,Joseph,1994,6
5945,Angela,Joseph,1995,2
5946,Angela,Joseph,1996,3
5947,Angela,Joseph,1997,1
5948,Angela,Joseph,1998,2
5949,Angela,Joseph,1999,3
5950,Angela,Joseph,2000,4
5951,Angela,Joseph,2001,2
5952,Angela,Joseph,2002,2
5953,Angela,Joseph,2003,4
5954,Angela,Joseph,2004,2
5955,Angela,Joseph,2005,2
5956,Angela,Joseph,2006,2
5957,Angela,Joseph,2007,2
5958,Angela,Joseph,2008,4
5959,Angela,Joseph,2009,4
5960,Angela,Joseph,2010,2
5961,Angela,Joseph,2011,1
5962,Angela,Joseph,2014,6
5963,Angela,Matthew,1979,2
5964,Angela,Matthew,1984,1
5965,Angela,Matthew,1990,2
5966,Angela,Matthew,1991,1
5967,Angela,Matthew,1992,1
5968,Angela,Matthew,1995,1
5969,Angela,Matthew,1996,3
5970,Angela,Matthew,1998,2
5971,Angela,Matthew,1999,6
5972,Angela,Matthew,2000,4
5973,Angela,Matthew,2001,3
5974,Angela,Matthew,2002,3
5975,Angela,Matthew,2003,6
5976,Angela,Matthew,2004,5
5977,Angela,Matthew,2007,6
5978,Angela,Matthew,2008,2
5979,Angela,Matthew,2009,2
5980,Angela,Matthew,2010,6
5981,Angela,Matthew,2011,2
5982,Angela,Matthew,2012,2
5983,Angela,Matthew,2014,2
5984,Angela,Matthew,2015,2
5985,Angela,Michael,1972,1
5986,Angela,Michael,1976,1
5987,Angela,Michael,1977,1
5988,Angela,Michael,1978,1
5989,Angela,Michael,1980,2
5990,Angela,Michael,1982,2
5991,Angela,Michael,1983,2
5992,Angela,Michael,1984,3
5993,Angela,Michael,1985,3
5994,Angela,Michael,1986,3
5995,Angela,Michael,1987,2
5996,Angela,Michael,1989,6
5997,Angela,Michael,1990,7
5998,Angela,Michael,1991,6
5999,Angela,Michael,1992,6
6000,Angela,Michael,1993,6
6001,Angela,Michael,1994,5
6002,Angela,Michael,1995,12
6003,Angela,Michael,1996,13
6004,Angela,Michael,1997,8
6005,Angela,Michael,1998,6
6006,Angela,Michael,1999,9
6007,Angela,Michael,2000,4
6008,Angela,Michael,2001,11
6009,Angela,Michael,2002,6
6010,Angela,Michael,2003,2
6011,Angela,Michael,2004,11
6012,Angela,Michael,2005,2
6013,Angela,Michael,2006,6
6014,Angela,Michael,2007,12
6015,Angela,Michael,2008,10
6016,Angela,Michael,2009,7
6017,Angela,Michael,2010,7
6018,Angela,Michael,2011,3
6019,Angela,Michael,2012,10
6020,Angela,Michael,2013,5
6021,Angela,Michael,2014,4
6022,Angela,Richard,1976,1
6023,Angela,Richard,1978,1
6024,Angela,Richard,1981,3
6025,Angela,Richard,1982,6
6026,Angela,Richard,1984,4
6027,Angela,Richard,1986,1
6028,Angela,Richard,1990,3
6029,Angela,Richard,1991,4
6030,Angela,Richard,1992,2
6031,Angela,Richard,1994,2
6032,Angela,Richard,1995,2
6033,Angela,Richard,1996,6
6034,Angela,Richard,1997,4
6035,Angela,Richard,1999,1
6036,Angela,Richard,2000,4
6037,Angela,Richard,2001,6
6038,Angela,Richard,2003,4
6039,Angela,Richard,2005,8
6040,Angela,Richard,2008,2
6041,Angela,Richard,2011,4
6042,Angela,Richard,2012,2
6043,Angela,Robert,1970,1
6044,Angela,Robert,1973,1
6045,Angela,Robert,1974,1
6046,Angela,Robert,1975,1
6047,Angela,Robert,1976,2
6048,Angela,Robert,1977,1
6049,Angela,Robert,1980,2
6050,Angela,Robert,1984,5
6051,Angela,Robert,1986,2
6052,Angela,Robert,1987,1
6053,Angela,Robert,1989,6
6054,Angela,Robert,1990,9
6055,Angela,Robert,1991,2
6056,Angela,Robert,1992,7
6057,Angela,Robert,1993,3
6058,Angela,Robert,1994,10
6059,Angela,Robert,1995,5
6060,Angela,Robert,1996,5
6061,Angela,Robert,1997,3
6062,Angela,Robert,1998,6
6063,Angela,Robert,1999,6
6064,Angela,Robert,2000,5
6065,Angela,Robert,2002,4
6066,Angela,Robert,2003,5
6067,Angela,Robert,2005,4
6068,Angela,Robert,2006,1
6069,Angela,Robert,2007,6
6070,Angela,Robert,2008,6
6071,Angela,Robert,2009,3
6072,Angela,Robert,2010,4
6073,Angela,Robert,2012,5
6074,Angela,Robert,2013,2
6075,Angela,Robert,2015,2
6076,Angela,Scott,1984,1
6077,Angela,Scott,1988,1
6078,Angela,Scott,1990,4
6079,Angela,Scott,1992,2
6080,Angela,Scott,1993,3
6081,Angela,Scott,1995,8
6082,Angela,Scott,1997,4
6083,Angela,Scott,1998,2
6084,Angela,Scott,1999,4
6085,Angela,Scott,2000,6
6086,Angela,Scott,2001,2
6087,Angela,Scott,2002,6
6088,Angela,Scott,2003,6
6089,Angela,Scott,2005,2
6090,Angela,Scott,2006,4
6091,Angela,Scott,2007,2
6092,Angela,Scott,2010,4
6093,Angela,Scott,2011,2
6094,Angela,Scott,2012,2
6095,Angela,Scott,2013,2
6096,Angela,Scott,2014,2
6097,Angela,Scott,2015,2
6098,Angelia,Steven,1991,2
6099,Angelia,Steven,1992,2
6100,Angelia,Steven,2003,1
6101,Angelia,Steven,2010,2
6102,Angelica,David,1991,2
6103,Angelica,David,1994,2
6104,Angelica,David,2008,2
6105,Angelica,David,2010,2
6106,Angelica,James,2003,2
6107,Angelica,James,2004,2
6108,Angelica,James,2013,2
6109,Angelica,John,1992,2
6110,Angelica,John,1993,2
6111,Angelica,John,1996,2
6112,Angelica,Jose,1996,2
6113,Angelica,Jose,2003,4
6114,Angelica,Jose,2009,2
6115,Angelica,Jose,2010,4
6116,Angelica,Martin,1992,2
6117,Angelica,Martin,1996,1
6118,Angelica,Martin,1997,2
6119,Angelica,Martin,2004,2
6120,Angelica,Martin,2009,1
6121,Angelica,Salvador,1995,2
6122,Angelica,Salvador,1999,2
6123,Angelica,Salvador,2014,2
6124,Angelica,Sergio,2001,2
6125,Angelica,Sergio,2002,1
6126,Angelica,Sergio,2003,1
6127,Angelica,Sergio,2008,1
6128,Angelica,Sergio,2009,2
6129,Angelina,James,1971,1
6130,Angelina,James,1975,1
6131,Angelina,James,1991,2
6132,Angelina,James,1992,1
6133,Angelina,James,1997,2
6134,Angelina,James,2000,2
6135,Angelina,Juan,1983,2
6136,Angelina,Juan,2002,2
6137,Angelina,Juan,2013,2
6138,Angelina,Michael,1980,1
6139,Angelina,Michael,1988,1
6140,Angelina,Michael,2003,1
6141,Angelina,Michael,2004,1
6142,Angelina,Michael,2011,1
6143,Angelina,Michael,2012,1
6144,Angelina,Richard,1969,1
6145,Angelina,Richard,1982,1
6146,Angelina,Richard,1983,2
6147,Angelina,Richard,1989,6
6148,Angelina,Richard,1992,2
6149,Angelina,Richard,2008,2
6150,Angelina,Robert,1986,1
6151,Angelina,Robert,1990,2
6152,Angelina,Robert,1996,2
6153,Angelina,Robert,2002,2
6154,Angelina,Robert,2004,2
6155,Angelina,Scott,2000,2
6156,Angelina,Scott,2004,4
6157,Angelina,Scott,2006,2
6158,Angelique,David,1990,2
6159,Angelique,David,1992,1
6160,Angelique,David,1993,1
6161,Angelique,David,1996,2
6162,Angie,Daniel,1994,2
6163,Angie,Daniel,2005,2
6164,Angie,Daniel,2012,2
6165,Angie,James,1984,1
6166,Angie,James,1991,2
6167,Angie,James,1999,2
6168,Angie,James,2004,2
6169,Angie,James,2014,2
6170,Angie,Matthew,1997,2
6171,Angie,Matthew,2001,2
6172,Angie,Matthew,2006,2
6173,Angie,Paul,1981,1
6174,Angie,Paul,1982,2
6175,Angie,Paul,1994,2
6176,Angie,Paul,1996,2
6177,Angie,Robert,1979,1
6178,Angie,Robert,1994,1
6179,Angie,Robert,1996,2
6180,Angie,Robert,1997,2
6181,Angie,Scott,1980,2
6182,Angie,Scott,1995,2
6183,Angie,Scott,2010,2
6184,Anh,Duy,2002,2
6185,Anh,Duy,2012,2
6186,Anh,Duy,2015,4
6187,Anh,Hai,1998,2
6188,Anh,Hai,2000,4
6189,Anh,Hai,2010,2
6190,Anh,Hai,2011,2
6191,Anh,Hai,2013,2
6192,Anh,Hien,2004,2
6193,Anh,Hien,2007,2
6194,Anh,Hien,2009,2
