Spouse_A_First_Name,Spouse_B_First_Name,counts
Gloria,Ronald,25
Gloria,Paul,22
Gloria,Daniel,22
Gloria,Steven,21
Gordon,Linda,51
Gordon,Susan,46
Gordon,Patricia,39
Gordon,Mary,39
Gordon,Karen,38
Gordon,Barbara,32
Gordon,Kathleen,24
Gordon,Carol,23
Gordon,Margaret,22
Gordon,Jennifer,21
Gordon,Pamela,20
Gordon,Deborah,20
Gordon,Nancy,19
Gordon,Diane,18
Gordon,Debra,18
Grace,David,43
Grace,John,43
Grace,Robert,39
Grace,Michael,31
Grace,Thomas,25
Grace,James,21
Grace,Christopher,16
Grace,Joseph,16
Grace,Steven,15
Grace,Kenneth,15
Grace,Mark,13
Grace,William,12
Grace,George,12
Grace,Richard,12
Grace,Jonathan,11
Graciela,Jose,7
Graham,Jennifer,12
Graham,Elizabeth,6
Grant,Susan,18
Grant,Jennifer,16
Grant,Cheryl,12
Grant,Teresa,11
Grant,Karen,9
Grant,Angela,9
Grant,Victoria,9
Grant,Sarah,8
Grant,Kathleen,8
Grant,Deborah,7
Grant,Lisa,7
Grant,Michelle,7
Grant,Mary,7
Grant,Cynthia,7
Grant,Carol,7
Greg,Laura,18
Greg,Linda,16
Greg,Susan,14
Greg,Julie,14
Greg,Stephanie,12
Greg,Wendy,12
Greg,Cheryl,11
Greg,Carol,11
Greg,Jennifer,11
Greg,Karen,10
Greg,Deborah,10
Greg,Margaret,9
Greg,Lisa,9
Greg,Catherine,8
Greg,Gina,7
Gregg,Linda,19
Gregg,Karen,13
Gregg,Susan,12
Gregg,Rebecca,11
Gregg,Kathleen,10
Gregg,Barbara,9
Gregg,Catherine,8
Gregg,Margaret,8
Gregg,Julie,7
Gregg,Patricia,7
Gregg,Ann,6
Gregg,Carolyn,6
Gregg,Debra,6
Gregg,Jane,6
Gregg,Melinda,6
Gregorio,Maria,11
Gregory,Mary,148
Gregory,Susan,140
Gregory,Jennifer,120
Gregory,Karen,106
Gregory,Linda,98
Gregory,Lisa,95
Gregory,Barbara,90
Gregory,Patricia,86
Gregory,Sandra,84
Gregory,Kathleen,80
Gregory,Julie,76
Gregory,Kimberly,74
Gregory,Nancy,72
Gregory,Deborah,70
Gregory,Elizabeth,68
Greta,Robert,8
Greta,Daniel,6
Greta,John,6
Gretchen,Michael,54
Gretchen,James,34
Gretchen,John,33
Gretchen,Robert,29
Gretchen,Thomas,27
Gretchen,David,26
Gretchen,Daniel,22
Gretchen,Benjamin,16
Gretchen,Christopher,16
Gretchen,Joseph,15
Gretchen,William,15
Gretchen,Richard,14
Gretchen,Matthew,14
Gretchen,Scott,14
Gretchen,Paul,13
Gricelda,Jose,6
Griselda,Carlos,7
Griselda,Jose,6
Guadalupe,Jose,24
Guadalupe,Juan,10
Guadalupe,Maria,7
Guadalupe,Armando,6
Guadalupe,Anthony,6
Guadalupe,Luis,6
Guadalupe,Robert,6
Guillermo,Maria,20
Guillermo,Ana,7
Guillermo,Blanca,6
Gurpreet,Ramandeep,6
Gustavo,Maria,14
Gustavo,Martha,6
Gustavo,Karen,6
Guy,Linda,19
Guy,Debra,16
Guy,Lisa,15
Guy,Mary,14
Guy,Jennifer,14
Guy,Susan,13
Guy,Nancy,13
Guy,Elizabeth,13
Guy,Patricia,11
Guy,Donna,10
Guy,Karen,10
Guy,Barbara,9
Guy,Diane,9
Guy,Deborah,9
Guy,Cindy,9
Gwen,James,14
Gwen,Robert,11
Gwen,Steven,9
Gwen,Mark,9
Gwen,Michael,8
Gwen,Richard,8
Gwen,William,7
Gwen,John,7
Gwen,David,7
Gwen,Joseph,6
Gwendolyn,Robert,29
Gwendolyn,James,29
Gwendolyn,Michael,19
Gwendolyn,John,15
Gwendolyn,Richard,15
Gwendolyn,David,15
Gwendolyn,William,14
Gwendolyn,Thomas,11
Gwendolyn,Anthony,10
Gwendolyn,Joseph,10
Gwendolyn,Kenneth,10
Gwendolyn,Dennis,10
Gwendolyn,Mark,10
Gwendolyn,Christopher,9
Gwendolyn,Charles,9
Ha,Hung,10
Ha,Duc,8
Hai,Anh,12
Hai,Kim,10
Hai,Thanh,10
Hai,Thuy,7
Hai,Truc,6
Hai,Quyen,6
Hai,Phuong,6
Haley,Jonathan,7
Haley,John,6
Haley,Ryan,6
Hana,Michael,8
Hanh,Hung,8
Hanh,Thanh,8
Hanh,James,6
Hannah,Michael,21
Hannah,Christopher,16
Hannah,David,16
Hannah,John,14
Hannah,Robert,13
Hannah,Aaron,13
Hannah,Andrew,12
Hannah,Ryan,12
Hannah,Dennis,11
Hannah,Peter,11
Hannah,Adam,10
Hannah,Benjamin,9
Hannah,Scott,8
Hannah,Anthony,8
Hannah,Jonathan,8
Hans,Jennifer,13
Hans,Mary,10
Hans,Elizabeth,7
Hans,Barbara,7
Hans,Donna,6
Hans,Ann,6
Hans,Susan,6
Hans,Lisa,6
Hans,Julie,6
Hans,Kristin,6
Hans,Kathleen,6
Hans,Shannon,6
Harley,Julie,7
Harold,Mary,75
Harold,Patricia,45
Harold,Linda,43
Harold,Barbara,42
Harold,Karen,28
Harold,Carol,24
Harold,Susan,23
Harold,Kimberly,23
Harold,Sharon,21
Harold,Sandra,21
Harold,Lisa,20
Harold,Elizabeth,20
Harold,Nancy,19
Harold,Diane,17
Harold,Judith,17
Harriet,Robert,16
Harriet,James,6
Harriet,Michael,6
Harry,Linda,38
Harry,Susan,31
Harry,Mary,31
Harry,Barbara,23
Harry,Sandra,22
Harry,Patricia,20
Harry,Margaret,20
Harry,Carol,19
Harry,Helen,18
Harry,Judith,16
Harry,Pamela,16
Harry,Karen,15
Harry,Cynthia,15
Harry,Sharon,14
Harry,Sarah,13
Harvey,Mary,13
Harvey,Cynthia,9
Harvey,Nancy,8
Harvey,Susan,8
Harvey,Barbara,7
Harvey,Debra,6
Harvey,Karen,6
Harvey,Rebecca,6
Harvey,Virginia,6
Hau,Thanh,6
Hayley,Jeffrey,6
Hayley,Nathan,6
Hazel,John,19
Hazel,Robert,13
Hazel,William,9
Hazel,James,9
Hazel,Harold,7
Hazel,Charles,7
Hazel,Michael,7
Hazel,Albert,6
Hazel,Edward,6
Heath,Andrea,6
Heather,Michael,195
Heather,David,170
Heather,John,161
Heather,James,131
Heather,Jason,119
Heather,Christopher,113
Heather,Matthew,107
Heather,Robert,102
Heather,Brian,89
Heather,Paul,87
Heather,Daniel,85
Heather,William,82
Heather,Jeffrey,80
Heather,Scott,79
Heather,Mark,76
Hector,Maria,25
Hector,Rosa,8
Hector,Elizabeth,6
Hector,Sarah,6
Hector,Silvia,6
Hector,Mary,6
Hector,Patricia,6
Hee,Kwan,6
Heide,Mark,6
Heidi,David,140
Heidi,Michael,125
Heidi,Robert,85
Heidi,John,83
Heidi,James,82
Heidi,Christopher,67
Heidi,Daniel,58
Heidi,William,54
Heidi,Mark,54
Heidi,Jeffrey,53
Heidi,Steven,53
Heidi,Brian,47
Heidi,Scott,45
Heidi,Matthew,44
Heidi,Kevin,43
Helen,Robert,94
Helen,John,83
Helen,James,83
Helen,William,79
Helen,David,76
Helen,Michael,64
Helen,Richard,62
Helen,Charles,45
Helen,Thomas,37
Helen,Donald,36
Helen,George,28
Helen,Ronald,28
Helen,Joseph,27
Helen,Steven,27
Helen,Mark,26
Helena,Daniel,7
Helena,John,7
Helena,Robert,6
Helene,Michael,14
Helene,Joseph,7
Helene,Thomas,6
Helene,William,6
Helene,Douglas,6
Helga,Edward,7
Helga,John,6
Helga,David,6
Henry,Mary,38
Henry,Susan,32
Henry,Linda,32
Henry,Deborah,26
Henry,Elizabeth,26
Henry,Nancy,23
Henry,Patricia,21
Henry,Karen,20
Henry,Margaret,19
Henry,Kathleen,17
Henry,Sandra,17
Henry,Cheryl,16
Henry,Jennifer,15
Henry,Christine,15
Henry,Janet,15
Herbert,Mary,18
Herbert,Karen,11
Herbert,Susan,10
Herbert,Jennifer,9
Herbert,Janet,9
Herbert,Betty,9
Herbert,Patricia,9
Herbert,Pamela,8
Herbert,Kimberly,8
Herbert,Katherine,8
Herbert,Margaret,8
Herbert,Virginia,8
Herbert,Sharon,7
Herbert,Barbara,7
Herbert,Marie,7
Heriberto,Maria,12
Herman,Barbara,9
Herman,Patricia,9
Herman,Sharon,8
Herman,Mary,7
Herman,Carolyn,6
Hien,Hung,11
Hien,Hien,10
Hien,Thanh,8
Hien,Anh,8
Hien,Tu,6
Hien,Thu,6
Hiep,Tram,6
Hiep,Thao,6
Hieu,Dung,8
Hilary,David,15
Hilary,John,9
Hilary,Robert,8
Hilary,Brian,8
Hilary,Scott,7
Hilary,Mark,7
Hilary,Thomas,6
Hilary,Michael,6
Hilary,Shawn,6
Hilary,James,6
Hilary,Jason,6
Hilda,Jose,13
Hilda,Donald,6
Hilda,Gerardo,6
Hilda,John,6
Hilda,Juan,6
Hillary,John,10
Hillary,Robert,9
Hillary,Michael,8
Hillary,Brian,7
Hillary,David,7
Hillary,Steven,6
Hillary,Andrew,6
Hillary,Douglas,6
Hillary,Peter,6
Hillary,Ryan,6
Hillary,Justin,6
Hillary,Joseph,6
Hiroko,Richard,6
Hiroko,James,6
Hoa,Hoa,12
Hoa,Michael,10
Hoa,Thanh,9
Hoa,Thuy,9
Hoa,Hung,8
Hoa,Cuong,8
Hoa,Dung,7
Hoang,Thanh,11
Hoang,Anh,9
Hoang,Dung,8
Hoang,Kim,7
Hoang,Thuy,6
Hoang,Phuong,6
Hoang,Huong,6
Hoang,Hong,6
Holli,Mark,12
Holly,John,84
Holly,Michael,60
Holly,David,59
Holly,James,46
Holly,Thomas,45
Holly,Steven,41
Holly,William,40
Holly,Daniel,40
Holly,Robert,37
Holly,Mark,36
Holly,Matthew,36
Holly,Scott,31
Holly,Richard,27
Holly,Jeffrey,27
Holly,Joseph,25
Hong,Hong,12
Hong,Dung,11
Hong,John,10
Hong,Hung,10
Hong,Thanh,8
Hong,Yu,8
Hong,James,8
Hong,Nam,8
Hong,My,6
Hong,Phuong,6
Hong,Hoang,6
Hong,Stephen,6
Hong,Van,6
Hope,David,9
Hope,Robert,7
Hope,Kevin,7
Hope,Daniel,7
Hope,John,6
Hope,Gregory,6
Howard,Linda,40
Howard,Susan,36
Howard,Mary,35
Howard,Nancy,32
Howard,Julie,27
Howard,Barbara,25
Howard,Karen,23
Howard,Sandra,23
Howard,Patricia,20
Howard,Kathleen,18
Howard,Judith,18
Howard,Helen,18
Howard,Pamela,18
Howard,Debra,17
Howard,Kimberly,17
Hubert,Mary,8
Hugh,Susan,11
Hugh,Mary,10
Hugh,Lynn,8
Hugh,Sharon,7
Hugh,Patricia,7
Hugh,Marilyn,6
Hugh,Cynthia,6
Hugh,Carol,6
Hugh,Cheryl,6
Hugh,Helen,6
Hugo,Maria,14
Hugo,Laura,6
Hui,Michael,8
Hui,John,6
Humberto,Maria,10
Hung,Thuy,19
Hung,Kim,17
Hung,Tuyet,13
Hung,Hien,11
Hung,Hong,10
Hung,Ha,10
Hung,My,10
Hung,Lien,9
Hung,Phung,8
Hung,Thu,8
Hung,Phuong,8
Hung,Hoa,8
Hung,Hanh,8
Hung,Mai,8
Hung,Huong,7
Huong,John,9
Huong,David,8
Huong,Hung,7
Huong,Hoang,6
Huong,Mark,6
Huy,Thuy,8
Huy,Anh,7
Hyun,Thomas,8
Hyun,Jung,6
Ian,Jennifer,25
Ian,Jessica,24
Ian,Sarah,22
Ian,Michelle,18
Ian,Amanda,16
Ian,Lisa,16
Ian,Susan,15
Ian,Laura,14
Ian,Katherine,12
Ian,Mary,12
Ian,Sara,12
Ian,Nicole,12
Ian,Megan,12
Ian,Wendy,11
Ian,Erin,10
Ida,John,11
Ida,William,10
Ida,James,7
Ida,Michael,7
Ida,Paul,6
Ignacio,Maria,12
Igor,Yuliya,10
Igor,Olga,10
Igor,Oksana,10
Igor,Galina,10
Igor,Irina,9
Igor,Alla,8
Igor,Anna,8
Igor,Liliya,8
Igor,Yelena,7
Igor,Lyudmila,6
Igor,Julia,6
Ilene,William,8
Ilene,James,6
Ilene,Robert,6
Imelda,David,6
Imelda,Jose,6
In,James,7
Ina,James,7
Inez,Charles,8
Inga,Robert,6
Ingrid,David,28
Ingrid,Robert,18
Ingrid,John,16
Ingrid,Richard,15
Ingrid,James,13
Ingrid,Daniel,10
Ingrid,Ronald,9
Ingrid,Thomas,9
Ingrid,Michael,9
Ingrid,Andrew,8
Ingrid,Donald,8
Ingrid,Mark,8
Ingrid,William,8
Ingrid,Gary,7
Ingrid,Kevin,6
Inna,Aleksandr,8
Inna,Oleg,6
Irene,John,40
Irene,Michael,32
Irene,Richard,31
Irene,Robert,30
Irene,David,29
Irene,James,27
Irene,William,20
Irene,Thomas,19
Irene,Mark,18
Irene,Steven,16
Irene,George,16
Irene,Charles,14
Irene,Jose,14
Irene,Stephen,13
Irene,Bruce,12
Irina,Vitaliy,22
Irina,Sergey,15
Irina,Michael,14
Irina,Aleksandr,13
Irina,Vladimir,10
Irina,Oleg,10
Irina,James,10
Irina,Igor,9
Irina,John,9
Irina,Alexander,8
Irina,David,8
Irina,Dmitriy,7
Irina,Mikhail,7
Irina,Roman,7
Irina,Yevgeniy,6
Iris,Robert,15
Iris,David,11
Iris,William,6
Iris,Michael,6
Iris,Mario,6
Iris,John,6
Iris,Andrew,6
Irma,Jose,17
Irma,James,8
Irma,Mario,8
Irma,Robert,7
Irma,Daniel,7
Irma,Raul,6
Irma,Juan,6
Irma,John,6
Isaac,Jennifer,8
Isaac,Nicole,8
Isaac,Laura,7
Isaac,Linda,7
Isaac,Angela,6
Isaac,Emily,6
Isaac,Jessica,6
Isaac,Karen,6
Isaac,Stephanie,6
Isaac,Sarah,6
Isabel,Jose,14
Isabel,David,10
Isabel,John,6
Isabel,Michael,6
Isidro,Maria,6
Ismael,Maria,6
Israel,Maria,8
Israel,Silvia,6
Iva,John,9
Ivan,Michelle,16
Ivan,Olga,12
Ivan,Nancy,10
Ivan,Maria,10
Ivan,Susan,9
Ivan,Yuliya,8
Ivan,Patricia,7
Ivan,Karen,7
Ivan,Alena,6
Ivan,Melissa,6
Ivan,Anna,6
Ivan,Andrea,6
Ivan,Esther,6
Ivan,Catherine,6
Ivan,Tatyana,6
Ivy,John,9
Ivy,David,7
Ivy,James,6
Ivy,Eric,6
Jack,Mary,74
Jack,Susan,64
Jack,Patricia,56
Jack,Barbara,53
Jack,Linda,46
Jack,Karen,41
Jack,Carol,39
Jack,Sharon,37
Jack,Margaret,31
Jack,Deborah,30
Jack,Cynthia,29
Jack,Sandra,29
Jack,Kathleen,28
Jack,Nancy,27
Jack,Janet,26
Jackie,Robert,22
Jackie,Michael,19
Jackie,David,18
Jackie,John,15
Jackie,Steven,10
Jackie,Richard,10
Jackie,Paul,9
Jackie,Scott,9
Jackie,William,8
Jackie,Kevin,8
Jackie,Douglas,7
Jackie,Timothy,7
Jackie,Jeffrey,7
Jackie,James,7
Jackie,Gary,7
Jacklyn,William,6
Jackson,Nancy,6
Jaclyn,Michael,16
Jaclyn,James,9
Jaclyn,Mark,8
Jaclyn,John,8
Jaclyn,Thomas,6
Jaclyn,Christopher,6
Jaclyn,Brian,6
Jacob,Jennifer,55
Jacob,Sarah,38
Jacob,Jessica,33
Jacob,Amy,27
Jacob,Angela,24
Jacob,Melissa,23
Jacob,Lisa,20
Jacob,Heather,20
Jacob,Rachel,18
Jacob,Michelle,18
Jacob,Stephanie,18
Jacob,Amanda,18
Jacob,Emily,18
Jacob,Katherine,16
Jacob,Elizabeth,16
Jacqueline,John,122
Jacqueline,Michael,106
Jacqueline,Robert,87
Jacqueline,David,83
Jacqueline,James,81
Jacqueline,William,71
Jacqueline,Thomas,50
Jacqueline,Richard,42
Jacqueline,Steven,41
Jacqueline,Daniel,41
Jacqueline,Mark,37
Jacqueline,Charles,32
Jacqueline,Joseph,29
Jacqueline,Gary,28
Jacqueline,Scott,28
Jacquelyn,David,26
Jacquelyn,James,24
Jacquelyn,John,20
Jacquelyn,Michael,18
Jacquelyn,Robert,17
Jacquelyn,Richard,14
Jacquelyn,Thomas,14
Jacquelyn,Christopher,13
Jacquelyn,Joseph,12
Jacquelyn,Kenneth,12
Jacquelyn,Donald,10
Jacquelyn,Paul,9
Jacquelyn,Kevin,8
Jacquelyn,Daniel,6
Jacquelyn,Mark,6
Jade,Eric,7
Jade,John,6
Jae,Eun,6
Jae,Sun,6
Jae,Min,6
Jaime,Jason,20
Jaime,Michael,20
Jaime,Maria,20
Jaime,Mark,13
Jaime,Matthew,12
Jaime,Justin,11
Jaime,Ana,11
Jaime,Christopher,10
Jaime,Daniel,9
Jaime,Benjamin,9
Jaime,William,9
Jaime,Jeffrey,8
Jaime,Martha,8
Jaime,Kevin,8
Jaime,Aaron,8
Jake,Michelle,6
Jamal,Lisa,6
James,Mary,657
James,Susan,552
James,Linda,528
James,Patricia,451
James,Karen,378
James,Barbara,348
James,Jennifer,335
James,Kathleen,315
James,Sandra,306
James,Elizabeth,304
James,Pamela,285
James,Nancy,285
James,Lisa,284
James,Cynthia,283
James,Carol,276
Jami,James,9
Jami,David,9
Jami,Gregory,7
Jami,Jason,7
Jami,Mark,7
Jami,Kenneth,6
Jami,Eric,6
Jami,Joshua,6
Jami,Stephen,6
Jamie,Michael,63
Jamie,John,55
Jamie,James,55
Jamie,David,47
Jamie,Christopher,42
Jamie,Jason,41
Jamie,William,40
Jamie,Robert,38
Jamie,Brian,35
Jamie,Daniel,32
Jamie,Andrew,29
Jamie,Jeffrey,29
Jamie,Eric,27
Jamie,Kevin,27
Jamie,Mark,27
Jan,James,43
Jan,Michael,42
Jan,David,32
Jan,Richard,30
Jan,John,30
Jan,Mark,23
Jan,Thomas,23
Jan,Robert,21
Jan,William,21
Jan,Gary,17
Jan,Donald,16
Jan,Steven,16
Jan,Paul,16
Jan,Timothy,14
Jan,Charles,13
Jana,Michael,43
Jana,David,30
Jana,William,23
Jana,Robert,23
Jana,James,21
Jana,Mark,19
Jana,Brian,16
Jana,Daniel,16
Jana,Christopher,16
Jana,Gary,16
Jana,John,14
Jana,Steven,13
Jana,Richard,13
Jana,Jeffrey,10
Jana,Timothy,9
Jane,John,111
Jane,James,99
Jane,Michael,96
Jane,Robert,93
Jane,William,86
Jane,David,78
Jane,Richard,66
Jane,Paul,44
Jane,Thomas,43
Jane,Daniel,39
Jane,Mark,38
Jane,Joseph,34
Jane,Stephen,34
Jane,Steven,34
Jane,Donald,32
Janeen,Steven,8
Janeen,John,7
Janel,Michael,8
Janel,Jonathan,7
Janel,David,6
Janell,David,12
Janell,Michael,11
Janell,John,6
Janelle,Michael,22
Janelle,Robert,16
Janelle,Jeffrey,15
Janelle,David,14
Janelle,James,14
Janelle,John,13
Janelle,Mark,11
Janelle,William,10
Janelle,Daniel,9
Janelle,Kevin,9
Janelle,Thomas,9
Janelle,Brian,8
Janelle,Christopher,8
Janelle,Todd,8
Janelle,Scott,8
Janene,David,7
Janene,Thomas,6
Janene,Michael,6
Janet,John,232
Janet,James,228
Janet,Robert,203
Janet,Michael,194
Janet,David,148
Janet,William,143
Janet,Richard,139
Janet,Steven,107
Janet,Thomas,99
Janet,Mark,96
Janet,Charles,78
Janet,Ronald,76
Janet,Kenneth,72
Janet,Daniel,72
Janet,Gary,72
Janette,John,15
Janette,William,13
Janette,Michael,13
Janette,Stephen,11
Janette,Robert,11
Janette,Thomas,8
Janette,Paul,8
Janette,Richard,8
Janette,Christopher,8
Janette,Mark,8
Janette,Martin,6
Janette,Joseph,6
Janice,Michael,152
Janice,James,148
Janice,David,144
Janice,Robert,139
Janice,John,124
Janice,Richard,107
Janice,William,87
Janice,Thomas,79
Janice,Steven,57
Janice,Gary,55
Janice,Donald,54
Janice,Mark,53
Janice,Ronald,50
Janice,Paul,50
Janice,Kenneth,48
Janie,Robert,20
Janie,John,18
Janie,Michael,17
Janie,Scott,8
Janie,Thomas,7
Janie,James,6
Janine,David,24
Janine,Robert,23
Janine,Mark,22
Janine,Michael,20
Janine,John,20
Janine,James,18
Janine,Brian,14
Janine,Scott,11
Janine,Donald,10
Janine,Charles,9
Janine,William,8
Janine,Richard,8
Janine,Thomas,8
Janine,Ronald,7
Janine,Steven,7
Janis,Robert,43
Janis,John,37
Janis,Michael,30
Janis,Richard,30
Janis,James,24
Janis,David,24
Janis,William,24
Janis,Paul,17
Janis,Steven,15
Janis,Patrick,14
Janis,Daniel,13
Janis,Thomas,13
Janis,Charles,12
Janis,Ronald,11
Janis,Mark,9
Janna,Michael,13
Janna,Mark,10
Janna,John,9
Janna,Richard,8
Janna,Robert,8
Janna,Gary,6
Janna,Jason,6
Janna,Joseph,6
Jannette,John,7
Jared,Jennifer,21
Jared,Stephanie,19
Jared,Rebecca,16
Jared,Sarah,16
Jared,Amy,15
Jared,Rachel,14
Jared,Michelle,12
Jared,Christina,12
Jared,Emily,12
Jared,Amanda,10
Jared,Angela,10
Jared,Katherine,10
Jared,Kelly,10
Jared,Kimberly,10
Jared,Lisa,10
Jasmine,Michael,16
Jasmine,David,8
Jasmine,Joseph,8
Jasmine,Jacob,8
Jasmine,Richard,6
Jasmine,Mark,6
Jasmine,Justin,6
Jasmine,Christopher,6
Jasmine,Andrew,6
Jason,Jennifer,239
Jason,Heather,119
Jason,Jessica,115
Jason,Amy,98
Jason,Sarah,89
Jason,Lisa,89
Jason,Rebecca,85
Jason,Melissa,85
Jason,Michelle,80
Jason,Elizabeth,78
Jason,Angela,78
Jason,Nicole,75
Jason,Kelly,73
Jason,Kimberly,70
Jason,Stephanie,70
Javier,Maria,22
Javier,Erika,9
Javier,Rosa,7
Javier,Angela,6
Javier,Patricia,6
Javier,Teresa,6
Jay,Linda,44
Jay,Mary,41
Jay,Jennifer,41
Jay,Susan,33
Jay,Christine,30
Jay,Karen,27
Jay,Julie,23
Jay,Elizabeth,22
Jay,Laura,21
Jay,Nancy,21
Jay,Lisa,20
Jay,Barbara,20
Jay,Debra,19
Jay,Rebecca,18
Jay,Cynthia,18
Jayme,Kevin,8
Jayme,David,7
Jayne,William,14
Jayne,John,14
Jayne,David,13
Jayne,James,11
Jayne,Robert,10
Jayne,Mark,9
Jayne,Kevin,6
Jayne,Michael,6
Jayne,Thomas,6
Jayson,Elizabeth,6
Jean,John,106
Jean,Robert,99
Jean,James,80
Jean,David,77
Jean,William,72
Jean,Michael,61
Jean,Charles,53
Jean,Richard,49
Jean,Thomas,49
Jean,Paul,44
Jean,Donald,34
Jean,Mark,30
Jean,Steven,27
Jean,Kenneth,25
Jean,Ronald,25
Jeana,David,6
Jeanette,John,48
Jeanette,Michael,39
Jeanette,James,34
Jeanette,Robert,34
Jeanette,William,29
Jeanette,David,26
Jeanette,Thomas,22
Jeanette,Richard,17
Jeanette,Steven,17
Jeanette,Mark,16
Jeanette,Kevin,15
Jeanette,Matthew,15
Jeanette,Edward,14
Jeanette,Bruce,14
Jeanette,Paul,13
Jeanie,Michael,10
Jeanie,James,8
Jeanie,John,7
Jeanie,David,7
Jeanie,Steven,6
Jeanine,Michael,21
Jeanine,James,17
Jeanine,Christopher,12
Jeanine,Thomas,10
Jeanine,Daniel,8
Jeanine,Bruce,7
Jeanine,John,7
Jeanine,Brian,6
Jeanine,David,6
Jeanine,Scott,6
Jeanine,Richard,6
Jeanine,Mark,6
Jeanna,Michael,8
Jeanna,Robert,6
Jeanne,Robert,64
Jeanne,William,60
Jeanne,David,58
Jeanne,Michael,54
Jeanne,James,53
Jeanne,John,48
Jeanne,Steven,43
Jeanne,Richard,38
Jeanne,Mark,31
Jeanne,Thomas,29
Jeanne,Gary,24
Jeanne,Brian,23
Jeanne,Kenneth,21
Jeanne,Donald,21
Jeanne,Daniel,20
Jeannette,John,18
Jeannette,David,16
Jeannette,Michael,13
Jeannette,William,12
Jeannette,Richard,11
Jeannette,Robert,10
Jeannette,Kevin,9
Jeannette,Mark,8
Jeannette,Scott,7
Jeannette,Donald,7
Jeannette,Edward,7
Jeannette,Kenneth,7
Jeannette,Jeffrey,7
Jeannette,Gerald,7
Jeannette,James,6
Jeannie,James,16
Jeannie,Thomas,14
Jeannie,John,13
Jeannie,Robert,11
Jeannie,Michael,11
Jeannie,David,10
Jeannie,Steven,10
Jeannie,Jeffrey,9
Jeannie,Gregory,7
Jeannie,Ronald,7
Jeannie,Kenneth,7
Jeannie,William,6
Jeannie,Christopher,6
Jeannie,Mark,6
Jeannine,Michael,14
Jeannine,James,12
Jeannine,Mark,9
Jeannine,John,9
Jeannine,Thomas,7
Jeannine,David,7
Jeannine,Robert,7
Jeannine,Larry,6
Jeannine,William,6
Jed,Angela,6
Jeff,Jennifer,21
Jeff,Michelle,21
Jeff,Susan,19
Jeff,Lisa,17
Jeff,Mary,15
Jeff,Nancy,14
Jeff,Julie,13
Jeff,Cynthia,12
Jeff,Tina,11
Jeff,Kelly,11
Jeff,Lori,11
Jeff,Andrea,11
Jeff,Kathleen,10
Jeff,Kimberly,10
Jeff,Karen,9
Jefferson,Deborah,6
Jeffery,Jennifer,41
Jeffery,Susan,36
Jeffery,Michelle,31
Jeffery,Karen,29
Jeffery,Kimberly,27
Jeffery,Julie,23
Jeffery,Linda,23
Jeffery,Debra,21
Jeffery,Cynthia,20
Jeffery,Deborah,18
Jeffery,Elizabeth,17
Jeffery,Patricia,16
Jeffery,Shannon,16
Jeffery,Pamela,15
Jeffery,Laura,15
Jeffrey,Jennifer,257
Jeffrey,Lisa,217
Jeffrey,Susan,205
Jeffrey,Mary,178
Jeffrey,Karen,169
Jeffrey,Julie,142
Jeffrey,Laura,139
Jeffrey,Elizabeth,138
Jeffrey,Kimberly,137
Jeffrey,Michelle,133
Jeffrey,Deborah,125
Jeffrey,Amy,124
Jeffrey,Linda,123
Jeffrey,Patricia,103
Jeffrey,Debra,102
Jeffry,Pamela,6
Jenelle,Jeffrey,7
Jenelle,Joseph,6
Jenifer,Robert,22
Jenifer,James,19
Jenifer,John,14
Jenifer,William,8
Jenifer,Anthony,7
Jenifer,Christopher,7
Jenifer,David,7
Jenifer,Richard,7
Jenifer,Peter,6
Jenifer,Benjamin,6
Jenna,Brian,14
Jenna,Adam,12
Jenna,Jeffrey,10
Jenna,Michael,10
Jenna,John,9
Jenna,Christopher,8
Jenna,Joshua,8
Jenna,Justin,8
Jenna,James,6
Jenna,Matthew,6
Jenna,Jesse,6
Jenna,Andrew,6
Jenna,William,6
Jenna,Robert,6
Jenna,Ryan,6
Jennette,Michael,7
Jenni,David,6
Jennie,David,24
Jennie,Robert,17
Jennie,James,12
Jennie,Michael,9
Jennie,John,9
Jennie,Thomas,8
Jennie,Richard,8
Jennie,Raymond,7
Jennie,George,6
Jennie,Frank,6
Jennie,Jeffrey,6
Jennie,Mark,6
Jennie,Brian,6
Jennie,Daniel,6
Jennifer,Michael,643
Jennifer,David,476
Jennifer,John,404
Jennifer,Christopher,375
Jennifer,Robert,346
Jennifer,James,335
Jennifer,Mark,277
Jennifer,Brian,261
Jennifer,Jeffrey,257
Jennifer,Daniel,246
Jennifer,Jason,239
Jennifer,Matthew,238
Jennifer,Steven,224
Jennifer,Scott,210
Jennifer,Timothy,200
Jenny,Michael,29
Jenny,David,26
Jenny,John,26
Jenny,Brian,15
Jenny,Paul,15
Jenny,Peter,14
Jenny,William,14
Jenny,Kevin,13
Jenny,Daniel,12
Jenny,Jason,12
Jenny,Matthew,12
Jenny,Joseph,11
Jenny,Richard,11
Jenny,Robert,11
Jenny,Ryan,10
Jerald,Susan,11
Jerald,Kathleen,9
Jerald,Deborah,9
Jerald,Linda,8
Jerald,Barbara,8
Jerald,Sandra,8
Jerald,Karen,7
Jerald,Nancy,6
Jerald,Cynthia,6
Jeralyn,William,7
Jered,Jennifer,6
Jeremiah,Amy,8
Jeremiah,Jessica,8
Jeremiah,Jennifer,8
Jeremiah,Amanda,8
Jeremiah,Melissa,6
